src_id,f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9
13,0.4805468398352541,0.7116431124969871,-1.1942818230466468,0.6002948163252039,-0.4361898320259008,-1.4214272045374747,0.8298242730142859,0.7271488386484682,-0.004071393721007278,-0.01836018357963071
14,-0.14009558047924325,-0.9738780605440356,0.2942280541163121,-0.4251376635291696,0.19468563395283286,-0.4787059367039871,0.2785107497983823,2.0771987933004032,0.1898358277223852,-0.959836639655286
15,0.16940821749794607,-0.2174557809235124,1.5012159601562778,-0.31642671162081104,1.5845591706992042,-0.3623255378275964,-1.2952382865970369,0.5295678992496926,-2.2179301418286816,-0.558189001911735
16,-0.4195449462418394,-0.4131324744340564,1.9975101327702984,0.11096028939160986,-0.489820225548538,2.7062662725817583,0.4611960566570722,1.2435341502392272,0.3088028571751559,0.4836086807799612
17,-0.2423823623403657,-1.7844930094809748,0.6874694003868719,0.060219638668106874,-1.481016696474453,-1.0587954592924622,0.15922037490490654,1.4321838214380134,-0.552851386770302,-0.3816042047526606
18,0.7434187523848017,-0.9808538428316634,0.3838309749669071,1.3227708522413872,-0.7281494674269657,-0.5232663102793396,0.11395869033053267,0.015932932514201484,0.8263264400796861,-0.2860641553540665
19,0.006228324148275694,-0.6937370659680268,-0.10908842790084998,1.7250526378906057,-0.7313760040956357,-2.5815571223498663,0.38909180328593385,0.2779835082291203,0.895850785366962,-1.179122726785635
20,1.6650537506705858,-0.6143312356224843,0.02103074150336396,0.07026487282204838,-0.05872794297315018,1.4005807413609384,1.7436969584137916,-0.3196267172342583,0.6928748147388403,-1.113176239827123
21,-1.220529325895937,0.8839048270677643,1.0268935462243842,0.05638540464383245,0.7177824790230046,-1.1378677625380145,-0.12488816726835587,1.4992128432555336,-0.04903402198079847,0.60281240390045
22,-0.7522948865202737,-0.6578581141632209,-0.07687336676893232,-1.0097755717136478,0.4789991670591348,0.26448536427348285,0.4074907751858435,0.06474668145678544,0.21468802348322424,-0.3835886558877628
23,-0.0622093736464875,0.8759444346992076,-2.075262312787154,0.06041455457362295,0.9816045898128144,-0.6961582545443931,0.4831749120562272,0.15765263876945254,0.7655731107830712,-0.667183027818147
24,-0.09484206309832144,-0.026701656054387183,0.3382106979283767,-1.2983486393233914,1.3045059781522383,1.3858524267325705,0.8909031281059303,1.684294252798189,-0.7535802369711125,-0.5653152330358446
25,-0.8024428105954478,0.9230852563127702,-0.2965711409730131,-1.1646638504698548,-0.05529845750804111,0.4725073894817458,-1.2491265584472964,1.1651663211192151,-1.0270127207236663,-0.24526102418419216
26,-0.4985712455641802,-0.03077907457392107,0.6396791844697247,-0.675732307534691,1.1475635815705092,-0.1322773543278445,0.5153858193162143,0.4249145457090129,0.14043169529772806,-1.3407248495138806
27,-1.317390606458476,-0.4265548253862405,0.9533124874171962,-1.0547618632011508,-1.6594905911777134,0.18867221412996174,-1.0646920512146063,-1.2069396054485195,0.6196725142592959,0.99847032053553
28,-0.3437394677977252,0.3006450968837085,1.0567278078888998,-0.5874348692288041,0.26477570920883897,-1.1739355737808657,0.7119105401102032,-0.15186613666950766,1.519253689815404,-0.9329295571923132
29,0.33828898643138416,2.188475425785527,0.049892910601391095,-0.11130829538783646,-0.6604423026968668,-1.1115312446947063,2.1145896720662787,-0.7068895965554783,-0.5221691106031165,-2.106298521198146
30,-1.7763696629693737,2.146037699584824,1.0562484100396667,0.057471008372826135,-0.5433603593678681,0.13838863082775826,-0.2771024381657351,0.6262098424659356,0.4110112324989231,-0.01099165079545899
31,0.17885634498078032,-0.3572333485182907,1.2796129222408938,-0.9092387552362304,0.6827765189937111,-0.7982004500342483,-1.397919973548465,-0.8451009153920457,0.8712552777052768,-0.5646744346974423
32,0.5507751381839179,-0.6925447920719083,-1.2686500797050806,-0.7591028405443719,0.6711296162341295,2.285247045713978,0.4568637722138074,0.4422439319889626,0.6025850808723602,1.0548347248566885
33,-0.4131868874959107,-0.5224670908130948,1.587931077481894,-1.152102565235654,0.5490883630621818,0.7401960891213099,-0.6110759299250041,-0.916272861350923,0.7808863016301224,-0.9294016003225541
34,-0.6864746131928684,-2.0465187163453145,-1.2933512295890854,-0.6175391491884824,1.4723260266150615,0.3986538972734587,0.3836014382716749,-0.341557281318632,-0.44972520433470026,0.3832804434038005
35,1.7505564749640528,-1.2233175837357562,-1.0972031819640815,2.8941909806197423,-0.7537502863645499,-0.11888561171214962,0.9047040770451871,-0.5154398574728197,-0.5950415757704215,-0.5930532206358524
36,0.1550969050246614,-0.9041458188783116,-1.0279210397943974,0.9336912002301055,0.8898869275906026,0.13811424192026373,-0.31808503939780003,1.2833742039555691,-1.1532499995429824,-1.564017731900771
37,-0.0117152345391557,-0.2348833560246606,0.6111011846991785,-0.4853803918231154,-0.0999400598688764,2.0083373781897533,-0.29703146050357115,-0.369080059549471,0.13606694345680953,0.13862568650710866
38,1.2064888078461893,-0.2871869883151653,-0.7577638187790797,0.6623139861411915,-0.2538784018257837,1.5820296934032465,1.055299386668773,0.8504634217079238,-1.7033923726926214,-0.7323351291819576
39,1.2368460336856428,-0.6774750778707038,0.41355417767116864,-0.858859229859896,0.6535400763679937,1.5885928039809123,0.6032854501598518,0.1401306613937405,-1.2932295042455035,1.1785857015474066
40,0.7211513517023888,-0.26857540746014064,-0.005168553542666384,0.6354937371465652,1.8971429655477312,-0.7697762423583617,-0.31882338167189783,-0.3217224359654051,-0.3723079073700784,-0.14515427631495376
41,-1.0425508581962786,-0.15978699854195735,0.34380343842158584,1.4127653697824178,0.5101553602023563,0.032963389919621146,0.3193935480741056,0.10993275227502823,0.27872211359493343,-0.4621247562473776
42,0.11535248354680452,-0.5786347566280368,1.4587348421048112,0.4960067437601289,0.5686760150407573,-2.010516428997287,0.8012634152281041,-1.2813064901107702,-1.4001984090594046,1.2656751326557572
43,0.16848806164295108,0.4327130698091199,0.5940531804656447,0.3308212381111514,0.1969978015095525,0.9245319263907524,0.265782675479602,-1.9109276656492236,-0.9998208776510482,1.501976681984074
44,0.828678431847492,1.5576054678811984,0.030803456168781426,-0.2774764868191318,1.8370049190865068,0.18889037540310505,0.03870464395497476,-0.30484916004998497,0.3790749299866436,2.8876193976777618
45,-2.244847493743866,-0.018646172780655782,-0.41426045592100064,1.9613994291770271,-0.2747439445488372,-0.26928212073075497,1.8015011027292345,-0.9732084825137538,0.2837768189543174,-1.4373610737974414
46,-0.6224486751522317,0.11571722398695215,-0.4588374605995835,0.1457185184137886,-1.0007779646417234,0.5020396207424336,0.9953550005336809,-0.6345015828411048,-0.4260470746006659,0.7819914707438429
47,0.6546723602621114,-1.4357905961853372,-0.9385127042966582,-1.1763121305754118,-0.12467968462777765,-0.6120899234048458,0.6901522442290656,0.0961773599423292,-1.2514790694719136,-0.5923953781010727
48,-0.07417196319381493,0.19293616118775955,-1.47912157299611,-0.7068014119332595,1.2391073128500305,-2.091391031822231,0.728654279863953,0.4838281791702492,-0.6713829391156604,-0.25669564752976043
49,1.2013132343062505,0.22964895733432344,-0.2514544527974791,-0.3083262233441709,1.2047938168283945,0.18987942979509287,0.3319565744548572,-1.8311905349794024,-2.5714271455800093,0.4428035362330763
50,0.20895493290883088,-0.21345086164976526,0.2359630858787611,0.160356626489895,0.5845768970917103,-0.6159522524255147,-0.5635182883619124,-2.5826803748159257,-0.5472598267377636,-1.3009914736532735
51,0.2601524605401677,0.35035743976340017,1.017231979229465,0.19570125875427893,1.9025520908022016,1.2100701413809285,-0.10665404761173393,-0.8166234257929158,-0.2855239913639324,0.8539524023311902
52,0.4042589295406576,0.3056745586444468,0.2875914292165485,-1.0108864932057413,0.4168600272941681,0.475290724770747,0.4923326825377005,-0.048848270292488345,1.686885502839515,-0.7092016095378625
53,1.6123871262379277,-0.2610352015263096,0.31633151800138515,0.3984684570242962,-0.5882143878053212,-0.4397195376069768,-0.23221611748384566,1.6526806463992816,0.04222243502928593,0.21643954076104416
54,-1.29945386354237,0.8334206428377801,-0.6746496641835049,-0.772522578134187,0.8155807649944671,0.4289275643603568,-0.9829195512766588,0.5339298608961216,-1.036305723798479,0.2545556526950267
55,0.28580163725205066,1.804691536532825,0.8377278851706856,-0.2511151836892201,-1.0415414668438898,1.5748222497836355,-0.5271125714953308,1.6809094294234297,-0.12540341373252556,-0.8085040550295353
56,-1.5405481224584794,-0.9791971054223948,0.4103482173770103,2.127276567166504,-0.13068749844409594,-1.4327101256948793,-0.3177981768150946,1.9501814172591976,-0.8312367462625228,0.5629962823673393
57,0.8361671200375749,0.7205443895054658,-1.1913501598832437,-0.2872808625623367,0.5750552558136983,-1.5357691779258689,-0.14923112542610625,1.0845957053699111,0.7210102950198363,-1.558528009727143
58,-2.098409959435186,0.7493893749173093,-0.13254926008004414,-0.4658460888866745,-0.07496836138240222,1.2562528204384276,0.17793704442366795,1.0157402606138697,-0.1491813861218043,-2.0353610843025263
59,0.8130979283434463,0.03540715389567081,-0.8618966369249588,-0.1659899568020637,-0.6859948446050581,-0.08116797986112162,-0.09939434711624086,-0.1253534390325506,-2.206143357907812,0.03790928521517863
60,1.3790925713846156,-0.3642954063659871,1.1617746489685352,-0.8870758405889673,-0.09678788994160988,0.8983615293830524,0.5764389441739708,-1.3484814701572638,0.2639946231216475,0.8513163912423453
61,0.6381758091214671,-0.679917883174262,-0.5615113071915716,-1.4856314341742536,1.810479927110301,-0.2270957140242843,0.15565419191655944,-0.3139058172593844,0.5647768420474829,-0.13023635071459486
62,-1.8134847403000312,0.08472415429018301,-0.8499496388864431,-0.442605383215474,-1.3142341091625909,0.05841070928882621,1.0707601212685285,-0.7867380784046891,-0.8837430020979498,0.6628434184374818
63,-1.4416241554520741,-1.2944422110726521,-1.2518105430730937,1.0758091490697346,0.22299875996376015,-0.014441687467490359,1.7527706440345348,-0.8291954414775093,0.6772946466955466,0.3996316650876807
64,1.8746100593118709,-0.8812907703002553,-0.3962149792980094,1.7527838186727642,0.922247945586698,0.6608937955606601,-0.2216114404834421,0.3866278475375378,0.4513655802239078,-0.5797552583060679
65,-1.01534377350834,-0.3178309488625798,0.5384122004476747,-0.5965558150252144,0.06097519416548875,-0.6786472759078611,-0.8470049189064178,1.4411693147741444,0.3493052873135634,0.20697403504633696
66,-2.12221853198935,-0.3826850484372691,-0.7672730717472344,-0.8789495371996724,-0.06317896176445935,-1.4861482653390354,-0.5701572496700585,-0.4394947113083797,0.3729809882363845,0.01639558818824673
67,-0.00391389542038725,-0.3753364154842033,-1.0577378440909246,2.3843454142267464,-0.3378346135898572,2.8129075545495934,0.20069015085122516,2.5326508293437158,-0.8198125868564974,-0.6349080185555807
68,0.07343562690868563,0.2285437901523964,-0.4628303838676073,1.7684765813726722,1.2996786046043558,-0.7711605935512724,0.302346659558,0.757241951752889,-1.7340887616653309,0.8958174412904686
69,-1.3432203260505464,0.05198013766492306,0.22388050502501006,0.30334632016133634,0.037101671735246915,0.8994151321015473,1.0894267246688198,-0.0880796266639132,1.3777745631970395,0.24256870553513196
70,-0.8535591421927056,1.6380985720436982,0.5279294168773113,-1.6288605084580197,0.25038100655790685,-0.2094988951984401,-0.03343791547619634,0.21066257541166,-1.0327887261057682,-0.3686201249265532
71,-0.5574324286391862,-0.36020943744338074,-0.9132847728796032,-0.7606055275319096,0.4598801177111346,-0.8586942847527153,-1.6542646114856083,-0.7778223075690915,-0.9210958222851332,0.9327615322478936
72,0.5399500939596614,1.3392210460611889,-0.09222597396723023,2.381249387204668,-0.6049441626043031,-0.030462412414298694,1.063456399772768,-1.4201837148423802,-0.22859669600911545,0.07209608623758318
73,0.5218734493873096,-1.944949864619448,-1.1002662068779412,-0.09783193021505854,0.130969376771278,-0.710235144376308,0.020567816163363863,0.9835938242795222,1.1617425996929092,0.171840659001754
74,0.1322071805370567,0.6353187135334354,-0.017594833191704046,1.59545193102089,0.5014155044229295,0.6048206617115346,-1.4107231687345505,-1.783187138111492,0.2830283552847933,-0.7322024610694928
75,-0.352389148761906,0.9089465234139564,-1.9197184494088309,-0.2091633086956454,1.1385398874666288,-0.15513516249822612,2.03010231155042,-1.3234535984957585,0.837050149613685,0.8531740463063635
76,-1.1531864896386086,-0.6995370863853719,-1.0085555595017903,-0.6732496457738335,-0.6057802563647915,0.15029361385750334,0.4266897220056868,0.7231798064243562,0.408740172673955,-2.077111803974568
77,1.3675106445019656,-0.033386231868661145,1.4400209038523524,0.6816644499674169,-0.1328528696950503,1.2261390843429512,0.7323097732845519,-1.3114612642176413,0.021477168953948574,-0.8061907076497574
78,0.8263439840831059,-1.0922849047325494,-0.4806704879576202,-1.2619898167888508,-0.6927435593582517,-2.4978715517566834,0.2623837812735634,0.1309570641038634,-0.5962603025040111,-1.665421935286516
79,2.9446882167828194,-1.0682545007548585,0.7205248429396858,0.5556787874610313,1.2613028636038668,1.3851681958185256,1.4837881040862753,-0.5288327650139016,-0.2444406625134631,1.4585472813653868
80,-0.00990639203332414,1.360451002989714,-0.6471368104273104,0.2785537476304436,-0.1305560788834491,-0.8330298001051042,-0.3766081410057257,-0.17223369702273658,-1.9609030440822963,0.7926483804082739
81,-1.1512676298887254,-0.5607424825522754,-0.17384845257420511,0.21365927172714505,0.7122334590272673,1.7309835504817517,-0.9001312972149964,1.3621530516134095,-2.352978728857184,-0.5697600857784989
82,0.014892701673423266,0.02404706931669636,1.002052785573667,-1.6093277320477075,0.5733573966933473,-0.20449113513092276,1.1457761152935888,1.1003235568113865,1.2372258135044665,-1.5092731697486987
83,-0.5495196250999026,-0.290380836606237,1.4811404539677209,-0.2870734212882665,0.27381343514634165,-1.725871575395851,0.3112494261972135,1.0455037059422465,-0.6059255524867343,0.06903514438238477
84,-1.0816036107894165,-3.2652413274820486,-1.0348818976976475,0.8386558512940884,2.441844198182284,2.379476021992,-0.5154378175456527,-0.7626108586472569,-0.3231516625578628,-1.0795861607043835
85,2.725985610295115,-0.4621332930194249,1.1494758113721886,-0.13390436108758547,0.4718456863478749,0.9712548335202528,2.6591640412365085,-0.7718931496657666,-0.7709800657510893,-0.7502211312182603
86,-0.6461459813902349,1.1657718753167554,-1.0152585547420216,-0.22123254679084556,-0.5956203334618689,0.3123769335949714,0.7135948251914626,0.6561993344522452,-1.7155777722007668,2.1973078905283594
87,0.4715000869641812,1.1431026484541928,-0.6379429834241097,0.4534445120055025,1.3356916535855736,-1.2856070110292777,-0.286276495142466,-1.2069677537406072,-1.6475155261306342,-1.0002719771141328
88,-2.6981646588031443,1.2280340819132478,2.7308839514570167,2.312031281287313,0.3282989167478153,-0.9273395497764112,1.8504632752400043,0.6405304991579914,-0.6416824166231829,-1.0065303410378112
89,0.9656816518583892,0.4989734461483018,0.15842631206416674,-1.631493139307143,-1.7825309957635098,0.26778131987953,0.6533338042232734,0.2120573658437092,1.0329504659496147,1.1620950656261964
90,-0.9539868425159864,-0.3928553695797116,1.4988426397404415,1.6157632444641634,0.360615561967598,0.2938140148766737,-0.6819420307409099,0.8889813974160692,-0.4858267190220978,-0.19948683735948747
91,-0.5439659083850664,0.1836339248510245,0.13793385336524874,-0.04352495762456224,1.1814878680760572,-0.5914418827731911,-0.3222135525243769,-0.38166221637037306,0.3550813947235937,-0.8292482178893938
92,0.3211734358897329,0.8218097759035909,-0.9462472104532852,1.1731890509328493,-0.3320973011933715,-0.5830855483512297,0.3458492534404313,0.5829487759372965,-0.3254635475671002,-2.9300263503457717
93,0.28432671741104343,-1.095515933855013,0.2877070310377482,2.146785548230961,1.0243121818647376,0.02523358811093256,1.6528440019345159,-0.8166669973257116,1.7922884117886952,0.516784498581063
94,-0.2030298482017112,-1.5226461272980782,1.0227188392670998,-0.10953894424677624,0.29210926840125623,0.20544552718392592,0.4832164468203334,-0.07221686350786634,0.3709700966239137,-0.6574517775514664
95,-0.7525296437241813,-0.2558990323078589,-0.012986689415969806,1.0966858567259807,0.2302368241884413,0.039500710368287485,-0.3273392969730378,0.7422652272439741,0.5902458691023679,-1.0552492111965384
96,-1.7694935228427782,-1.748483805780462,1.4264868214962507,-0.3827879817733102,-0.7894846783607692,0.6242508485942605,-1.715215377701838,1.3441453269376376,1.9929131810095344,-0.4014134408909821
97,0.062031799882902236,-0.5568711929427496,1.0203657250883325,0.003106667101045203,1.0637257447273738,0.8499926830850576,1.2252093181508683,0.19699301321958773,-1.2833303985019529,0.33736248435962884
98,-0.3921685814527469,0.2878039886254473,0.7903833383828314,1.7436348597188818,0.7724687885727489,-0.922856463910629,0.6395120539972025,-1.225488950188083,0.8022079726102417,-0.7118907462085241
99,-0.8681431581798266,0.304886031604706,-0.5657652802484607,0.9779535253831042,-1.021669515021077,-1.7194599713315084,-1.2582730259044537,1.5757426425678722,-0.5366973561664221,-0.06257714645407733
100,-0.8344835095723674,0.11485223456075698,-0.2396897457920736,-0.3359065289539672,0.8560151137000875,-0.09465040831156686,0.9115894028565574,-1.3668368064581222,-1.0454293071973566,-0.19150118969616495
101,-0.619824506596104,-0.2487939536855919,-2.438849243946103,0.7783470311618189,-0.30537922636480924,-2.843506280124541,2.2476969755650766,0.7726804449900972,0.3698663062124312,-0.036223108828773616
102,2.390940788198987,-0.7032015646100457,-1.1176433212084391,2.1593840731745115,-1.4682694864878167,-0.3119570577061572,0.64295552741926,-0.21334243127753447,0.2989960382528166,0.8803464170146089
103,0.2947032852677437,-0.15403846707732724,-2.327517730945087,-0.027542065269697272,1.1381077744018877,-0.07399524747339171,0.5754105508451747,-1.334105883174975,-0.9457654422952356,0.4940273911256023
104,0.6462619356103823,0.29412832682994794,0.1124567518882416,0.684290311688938,2.077055862971944,1.1121878566029797,1.174536508506142,0.055884298456315484,-0.7137528151343053,0.74255259956362
105,0.5443560756552801,1.0311560763414545,-1.0394858796982025,-0.7796380378131198,2.0671379500599247,0.3873663248441214,1.4094585679168719,-1.578621622909666,0.7404987473712971,0.6164631618997237
106,-0.766070686501756,-0.1877049674531504,2.5098667649654054,-0.02562098902375608,0.5880719029762878,0.5358365675280067,-0.3723228692289049,1.115032519821744,0.6308339298188808,-0.8510639336450136
107,1.4928639945523632,-0.3418060874983547,-0.11890532997348258,-0.4055324410107136,0.6031043301295342,-2.2567181807340395,1.282484891720436,1.7894433442859878,0.260106091325245,-0.7498754861536039
108,0.7212872005945353,-1.483241299475498,0.7110128664462204,0.4831830940981823,0.7983112472667305,0.3780776480372125,0.16978738724424108,-0.8655779090186686,-0.5985032099905967,-0.8421162406508063
109,0.5284871562211789,-1.3187931473754346,1.167293961257284,1.4990038009861668,-0.6802709247799607,0.7586327580284233,-0.9984028896346144,0.20534146682228646,-0.6984837444662583,-0.7933173128167496
110,0.6634411575734567,-1.0068386033826855,-0.6747435145879774,0.9880234585926554,1.035590378609326,0.6115764398896104,2.4442489328074863,0.3722896338300724,-0.03979793869724122,-2.3460178717376934
111,1.80165414613646,1.1361210900716971,1.8923141817886997,-0.3851190738756865,0.438403160717889,0.2036391226774452,0.4379033192103836,0.8960093824979083,-0.31333347623052343,0.9464573526533072
112,0.11757602958967706,0.010813475939425582,-1.0202348253206937,0.6436439822071855,0.4766730788317956,-0.0545931557344122,0.4836857208628527,-1.2170390385425698,-0.3004244794213674,0.42736276126510137
113,-0.2607331355958489,0.8256155918326129,0.3386848922563813,-2.452729699087965,0.09060407211715134,0.7816981074286826,-1.1586963644333548,0.4377824498975389,2.2893320149114618,0.6334224125879332
114,0.12276601795539605,0.4967219645198924,-1.2371981320892358,-1.2028893720017841,-1.655879228268151,-0.38574367337453774,0.22213546636980405,-0.012320894057051416,0.2370754385925937,0.8784571425378805
115,1.4893883128299064,0.4937750892991066,0.31978727352430303,-1.5897829011218712,-0.09142233564277956,-0.7572488681334504,1.5360258327706984,-1.2157253074551082,-1.503000672005451,0.6551599638670047
116,0.03425065280454752,-0.252306744057728,1.2231592742689146,1.2473847865186631,0.4445305848907457,0.24371967412545795,-0.6072960637097061,-1.499652738579994,0.7542508723895718,0.592210820065487
117,-1.319155638591737,-0.7219548323981597,0.22089700972495055,-2.0428252059958893,-0.08429637736039812,0.4067991311205295,0.62161323103868,0.5762935476631935,-1.2413692636562463,-2.136298716368668
118,-0.709187649831907,1.6050868443829014,-0.020257958892282702,-0.7297210225040794,-0.9362313964306388,-1.08806166304196,1.1611824830762587,-0.31832657827525784,0.5774441768179821,-0.13505650901054944
119,0.937947545329346,-0.11840585616261574,0.8041349298553883,-1.2628681803922603,-1.5604193171394285,1.5392027985684873,-0.4987111880857331,0.13585176290208775,0.7850814532303492,0.772037255439714
120,0.7989830666991171,0.46630287021031996,0.9109596104209172,-1.7325449225386358,0.4247378291343492,1.0423163590905569,-0.3391940032560645,-0.9865512916946584,-0.13282484040239725,-0.4059634485179219
121,-0.07171723985850822,0.16996158503679154,-1.3904538967154043,-1.3784199457959492,0.673201408514661,-0.3974350747166906,-0.7147349945370907,-0.6603422357413598,0.1485245619394497,1.3923437453362035
122,0.32448103987297633,-0.9376921272483058,-2.056099232142097,-0.8288985939737448,0.9696068592247252,2.9652925417814906,-0.8842243125522881,0.18276439533470376,0.20561961192730926,1.052551991592907
123,-2.230624808465337,0.7530033945495358,1.0283975616082421,0.9955469335626818,-0.2441993809537485,-1.13304406578819,0.4383764897405174,-0.37478010954726987,-2.079664293373979,0.4572538149149409
124,-0.5685657780946874,0.1562366045754945,0.013952388213552951,0.4216367876393938,0.026836622073540636,-0.7476320976619503,-0.8418626425458681,0.010184236472896034,-1.1562593351181163,-1.2917378535163728
125,1.0540610332891411,0.3203164880953864,-0.4180878390338757,-1.3712810219648588,-0.8509422148023144,2.383524558170637,0.19251964706496932,0.7268331051306861,-0.5746088118571149,0.8334647486382523
126,0.2406085105691641,1.3292136895749476,0.4327888351109723,-0.8462357560445624,1.019735961050177,0.5042354095805399,-0.3153168519249241,0.8036071690099561,-0.904652918493568,1.724407905639504
127,-0.20913940531261813,0.21755547047341026,-1.317503783543499,0.5145919777718879,1.2515617011622,0.7578107067002419,-0.9900169176949459,2.4108577588456277,0.5674421468009575,-1.3805754799140058
128,1.885417815046449,1.059808627189077,-0.2715381639647087,-0.8537734872065447,-3.25441940434791,0.9309337291744552,1.349927890916176,0.006353813861353653,-1.5069315254264026,-0.8004989310386931
129,0.12503659800732314,0.4517964058348248,1.805271574439724,1.0007292675177872,-0.041475744209888026,-0.3548748358751204,0.4349535386710999,0.0785007657796117,-0.7124470543348541,2.1005211307367606
130,-0.14052760759014504,-0.7415955254098046,0.6094040441621262,-1.4837413526533136,-0.24810950281349775,1.3875510067331054,0.2632445853871512,-0.2506018868536073,0.4296656685224644,0.0944748950321331
131,0.6621629255584963,0.6461681537272329,-0.6969776407890078,0.11675805480298095,0.12429548715164584,0.18845398325392526,0.7812602890953715,0.10575225936305098,0.6804598945291835,1.6573357465384198
132,-1.6798748540594288,0.9248546978416572,-1.6164802037160837,-1.0979662616604329,-0.3939495603108206,1.3152039422816209,-0.6190626614191548,0.31594799606077484,0.9380162710614908,-0.4046752399368848
133,1.0724986587095056,-0.7795539432715234,-0.6857253280109654,0.33252628097740344,-0.7872206611643711,-0.7991307148315013,-0.9372148674153514,2.0259215928614385,-1.270261989149228,-0.04861936312081788
134,-1.451628824337068,1.5316757572155582,-0.491281027045855,0.980420717563646,0.3563511281301888,-0.6262279305268232,-0.13322401781970072,-1.2249173262392523,-0.947314344222744,1.0667439978003617
135,-2.657848218179806,0.5599298031292851,0.5346179109969232,2.6903058722792608,-0.17619032033445972,0.5686653517528559,-0.9441027196324154,-0.002760709965312403,-1.6734130558398737,1.904584739711357
136,-0.34261890024013464,-1.3742471006930206,1.7479091167606955,-0.11069889046412887,1.1251865501018017,0.004830057951029618,0.5670433968432922,-1.7540717044916219,1.7086149373798327,-2.16224504498606
137,-1.5667405835656147,-1.1488683054240696,-0.9380594241703832,0.979707080436358,-1.204959805050496,-0.04702075579471023,-0.406932437473138,-0.557412608521777,1.5566260444949047,-0.6391480300658139
138,-0.597607743660069,-0.22425941071333466,-1.6237393605275852,1.4751445895718485,-0.6069235361886809,-0.034944824756582414,-1.040760238892888,-1.5724095413822696,-0.8139418409422686,1.0552151015613538
139,1.5955443174059762,0.1425069532123662,0.6422302201440799,0.0035961763596661788,-0.17243077792739436,2.4093030281459837,0.03095572499221307,0.0078495577635388,0.2919370390133381,-0.7430160636961408
140,0.3721818017097179,0.1404094997963829,-2.0738601796627267,-0.0412995761400732,-1.3958177278014587,-0.6081270918008248,0.22117180323057184,-0.8511037185955024,0.6684454597846241,-0.4378278236618782
141,-0.21447166511039464,-0.2027212785984165,-0.5946105255944946,-0.603735514101548,-0.8333581934846843,2.184470303588803,0.2468586770813829,1.1739911083623542,1.143538761453873,1.0336014017050712
142,0.3614704503015967,0.3472118255083861,0.20500237769140006,0.15574168483168735,0.17599499949866507,-0.7587848648503123,-0.08191783619296256,0.23697244307218934,-2.2360075564038566,-0.24063449462784944
143,0.0036657888570902687,-0.8614835358659759,1.3874442459133702,-1.2172033005550065,1.6213119965048968,0.4748811983920437,-0.3153975898284795,0.5738329973259261,2.056448786041721,-0.04138546652401463
144,-0.4114128193288194,-0.8716558229521854,-0.4506145388109388,1.5040113833065587,-0.035172204959767674,0.8535825032266613,0.21850115284146704,-0.2016216032431519,-1.4413327480563871,0.2714697210991427
